"year" "acousticness" "duration" "energy" "explicit" "key" "liveness" "loudness" "mode" "tempo" "pop.class"
"2993" 2016 0.872 91505 0.384 0 "Bb" 0.132 -8.533 0 69.006 "A"
"2994" 1933 0.969 206640 0.24 1 "Eb" 0.147 -10.181 1 96.547 "C"
"2995" 1926 0.996 131533 0.501 0 "Ab" 0.32 -15 0 119.281 "D"
"2996" 1954 0.977 189667 0.0536 0 "C" 0.111 -20.576 0 92.279 "D"
"2997" 1990 0.058 126800 0.434 0 "C" 0.0817 -19.263 0 136.713 "C"
"2998" 2020 0.0608 170233 0.338 1 "B" 0.165 -10.195 1 129.943 "A"
"2999" 2003 0.0779 215907 0.717 0 "C" 0.108 -4.803 0 178.085 "B"
"3000" 2013 0.219 235187 0.554 0 "Db" 0.419 -5.909 0 97.127 "A"
"3001" 1994 0.134 332693 0.775 0 "G" 0.118 -5.706 0 141.956 "C"
"3002" 1942 0.984 199453 0.134 0 "A" 0.0995 -20.205 0 127.612 "D"
"3003" 1939 0.99 177747 0.373 0 "E" 0.186 -14.467 0 104.776 "D"
"3004" 1947 0.965 160840 0.109 0 "Eb" 0.364 -13.572 0 74.775 "C"
"3005" 1974 0.952 189093 0.377 0 "F" 0.314 -12.636 0 132.504 "C"
"3006" 1942 0.97 122400 0.0118 0 "A" 0.345 -38.545 0 127.604 "D"
"3007" 2004 0.0278 204493 0.935 0 "E" 0.37 -3.262 0 129.943 "B"
"3008" 1971 0.219 307400 0.202 0 "A" 0.111 -21.447 0 136.622 "C"
"3009" 2001 0.0725 221667 0.738 0 "C" 0.142 -5.435 0 97.957 "B"
"3010" 2010 3.84e-05 190867 0.889 0 "G" 0.361 -4.43 0 131.995 "B"
"3011" 2020 0.325 192705 0.752 1 "Ab" 0.33 -4.711 1 140.013 "A"
"3012" 2004 0.00709 262800 0.788 1 "Gb" 0.358 -3.041 1 99.992 "B"
"3013" 1966 0.435 158827 0.542 0 "A" 0.0412 -12.827 0 133.055 "C"
"3014" 1969 0.0102 267493 0.784 0 "C" 0.266 -13.802 0 141.212 "C"
"3015" 1954 0.923 103867 0.0821 0 "B" 0.131 -17.4 0 81.33 "D"
"3016" 2002 0.0598 256173 0.635 0 "C" 0.146 -8.24 0 129.048 "B"
"3017" 1989 0.68 194400 0.565 0 "Eb" 0.0509 -12.405 0 115.432 "B"
"3018" 1930 0.993 141430 0.51 1 "Gb" 0.133 -8.845 1 132.318 "D"
"3019" 1945 0.996 162419 0.448 0 "Gb" 0.104 -17.363 0 143.136 "D"
"3020" 1959 0.66 171773 0.454 0 "G" 0.586 -9.366 0 103.573 "D"
"3021" 1964 0.611 169680 0.38 0 "D" 0.233 -11.756 0 106.284 "C"
"3022" 1983 0.279 141933 0.874 0 "Ab" 0.173 -10.147 0 172.129 "B"
"3023" 2020 0.38 203438 0.513 1 "Bb" 0.109 -6.263 1 123.029 "A"
"3024" 2000 0.0341 180427 0.669 0 "G" 0.132 -8.68 0 171.892 "C"
"3025" 1967 0.503 157960 0.644 1 "C" 0.0681 -7.115 1 111.667 "C"
"3026" 1961 0.846 151267 0.481 0 "F" 0.149 -13.324 0 148.561 "C"
"3027" 1972 0.795 181000 0.3 1 "E" 0.0701 -12.464 1 153.691 "B"
"3028" 1928 0.989 490587 0.217 0 "Eb" 0.13 -19.393 0 109.475 "D"
"3029" 2012 0.0269 435213 0.92 1 "Db" 0.231 -5.124 1 95.076 "B"
"3030" 1984 0.996 132957 0.0184 0 "Db" 0.108 -28.736 0 67.765 "C"
"3031" 1959 0.809 165200 0.457 0 "C" 0.131 -8.349 0 94.041 "C"
"3032" 1982 0.103 236600 0.42 1 "B" 0.0392 -12.349 1 88.87 "C"
"3033" 1982 0.677 186920 0.219 1 "A" 0.0821 -14.894 1 97.817 "C"
"3034" 2018 0.579 226667 0.808 0 "Eb" 0.167 -5.926 0 111.977 "B"
"3035" 1944 0.99 232400 0.134 0 "A" 0.168 -16.557 0 124.183 "D"
"3036" 1991 0.122 191067 0.718 0 "C" 0.0556 -7.724 0 131.463 "A"
"3037" 1957 0.938 229400 0.251 0 "G" 0.0746 -14.727 0 80.185 "D"
"3038" 1933 0.79 155804 0.272 0 "Db" 0.123 -12.737 0 58.645 "D"
"3039" 1964 0.803 191933 0.125 0 "Db" 0.117 -16.331 0 141.161 "C"
"3040" 1942 0.966 38146 0.709 0 "Gb" 0.29 -6.342 0 129.985 "D"
"3041" 1988 0.0155 242720 0.931 0 "A" 0.277 -6.803 0 82.748 "A"
"3042" 1936 0.291 382427 0.4 1 "Bb" 0.357 -12.893 1 148.232 "D"
"3043" 1946 0.989 89400 0.0226 0 "E" 0.0801 -21.484 0 65.002 "D"
"3044" 1947 0.453 289173 0.695 0 "D" 0.258 -9.402 0 150.705 "D"
"3045" 1961 0.929 142400 0.184 0 "Eb" 0.113 -17.153 0 93.568 "C"
"3046" 1950 0.996 197633 0.16 0 "F" 0.174 -13.365 0 70.419 "D"
"3047" 2002 0.428 217627 0.496 1 "A" 0.107 -8.279 1 143.735 "B"
"3048" 2004 0.265 207360 0.493 0 "G" 0.0576 -11.66 0 154.851 "C"
"3049" 1977 0.464 198200 0.233 1 "A" 0.0976 -15.614 1 104.027 "C"
"3050" 1974 0.905 197040 0.129 0 "Bb" 0.147 -14.85 0 174.011 "C"
"3051" 1974 0.495 147667 0.627 0 "G" 0.129 -14.334 0 97.65 "C"
"3052" 1999 0.339 318840 0.593 1 "E" 0.212 -7.806 1 159.976 "B"
"3053" 1958 0.772 161293 0.323 1 "C" 0.386 -9.781 1 115.369 "D"
"3054" 1968 0.133 211013 0.53 0 "Ab" 0.321 -14.07 0 97.804 "C"
"3055" 1929 0.956 175027 0.476 1 "C" 0.112 -8.604 1 120.487 "D"
"3056" 1985 0.0686 187293 0.926 0 "Gb" 0.158 -12.194 0 101.399 "C"
"3057" 1993 0.00423 179440 0.614 0 "A" 0.518 -10.607 0 115.436 "C"
"3058" 1966 0.0692 260760 0.424 1 "A" 0.0962 -13.318 1 167.407 "C"
"3059" 1990 0.00259 294240 0.747 0 "G" 0.195 -9.997 0 190.811 "C"
"3060" 1969 0.0923 918467 0.503 1 "A" 0.227 -16.183 1 152.545 "C"
"3061" 1995 0.983 180600 0.00721 0 "C" 0.0632 -24.141 0 115.904 "B"
"3062" 1985 0.374 325803 0.364 0 "Bb" 0.727 -15.726 0 182.124 "C"
"3063" 1976 0.225 455147 0.655 1 "E" 0.191 -8.57 1 78.58 "C"
"3064" 1949 0.768 189907 0.204 0 "Eb" 0.206 -11.266 0 81.212 "D"
"3065" 1992 0.439 204053 0.649 0 "A" 0.19 -8.153 0 169.244 "C"
"3066" 2008 0.0907 194320 0.852 0 "D" 0.151 -6.406 0 139.949 "B"
"3067" 1970 0.17 344933 0.519 0 "G" 0.116 -7.644 0 146.795 "C"
"3068" 1965 0.992 337973 0.0112 0 "Db" 0.202 -21.918 0 69.312 "C"
"3069" 1964 0.894 2022200 0.145 0 "Db" 0.0884 -17.157 0 67.8 "C"
"3070" 1977 4.67e-05 214827 0.853 0 "B" 0.279 -7.329 0 136.305 "C"
"3071" 1951 0.984 41315 0.232 0 "C" 0.206 -12.252 0 96.763 "D"
"3072" 2001 0.189 279213 0.451 0 "Eb" 0.0987 -9.58 0 144.081 "C"
"3073" 1955 0.98 180787 0.122 1 "A" 0.317 -15.243 1 69.552 "D"
"3074" 1945 0.984 200920 0.207 0 "Bb" 0.148 -14.574 0 86.046 "D"
"3075" 1964 0.739 193853 0.378 0 "F" 0.12 -9.61 0 81.541 "B"
"3076" 1971 0.591 158240 0.411 0 "G" 0.202 -10.612 0 173.618 "B"
"3077" 2020 0.0958 244160 0.787 0 "C" 0.088 -6.886 0 154.024 "D"
"3078" 2014 0.737 459840 0.322 0 "Gb" 0.123 -13.3 0 115.021 "B"
"3079" 2016 0.0358 141542 0.777 0 "D" 0.151 -5.729 0 111.921 "A"
"3080" 2003 0.38 294640 0.58 0 "C" 0.291 -4.84 0 128.223 "A"
"3081" 2009 0.00678 175200 0.939 1 "B" 0.429 -3.724 1 112.045 "B"
"3082" 1994 0.00063 167613 0.99 1 "D" 0.407 -4.719 1 217.913 "B"
"3083" 2004 0.0114 267320 0.786 0 "C" 0.0745 -5.76 0 99.916 "B"
"3084" 1999 0.466 137107 0.233 0 "A" 0.174 -12.873 0 127.55 "C"
"3085" 1982 0.773 299267 0.595 1 "G" 0.101 -11.403 1 86.44 "C"
"3086" 1939 0.989 157283 0.22 0 "C" 0.292 -10.221 0 82.067 "D"
"3087" 1934 0.982 176213 0.251 0 "G" 0.0691 -12.169 0 122.236 "D"
"3088" 2012 0.00171 217575 0.7 1 "A" 0.191 -5.918 1 85.025 "B"
"3089" 1968 0.923 48987 0.192 0 "Ab" 0.136 -23.805 0 77.768 "C"
"3090" 1942 0.968 167027 0.31 0 "G" 0.143 -14.497 0 117.826 "D"
"3091" 1956 0.952 163787 0.11 0 "F" 0.125 -12.936 0 72.115 "B"
"3092" 2000 0.0839 276107 0.679 0 "D" 0.413 -6.26 0 180.184 "B"
"3093" 1956 0.958 355267 0.114 1 "G" 0.113 -20.155 1 109.921 "D"
"3094" 1979 0.802 295107 0.312 0 "G" 0.101 -13.396 0 124.692 "B"
"3095" 1967 0.611 206213 0.567 0 "C" 0.106 -7.219 0 89.413 "C"
"3096" 1997 5.42e-05 316253 0.716 1 "Eb" 0.072 -6.407 1 128.701 "B"
"3097" 1989 0.265 188347 0.426 0 "D" 0.0561 -9.953 0 105.053 "C"
"3098" 1927 0.991 170947 0.358 0 "Ab" 0.18 -6.465 0 115.522 "D"
"3099" 1961 0.509 108333 0.298 1 "E" 0.0688 -13.784 1 80.523 "C"
"3100" 1986 0.187 325493 0.877 0 "D" 0.175 -3.36 0 96.452 "B"
"3101" 1934 0.994 250960 0.0474 0 "A" 0.0882 -21.971 0 128.873 "D"
"3102" 1980 2.14e-05 231747 0.977 0 "D" 0.158 -6.785 0 160.243 "C"
"3103" 1974 0.615 192867 0.34 0 "F" 0.189 -14.004 0 121.617 "C"
"3104" 1940 0.561 120265 0.128 1 "B" 0.483 -19.412 1 166.97 "D"
"3105" 1961 0.718 169760 0.371 0 "C" 0.348 -14.436 0 82.909 "B"
"3106" 1951 0.995 133695 0.112 1 "B" 0.116 -16.83 1 76.305 "D"
"3107" 1965 0.232 303760 0.855 0 "Bb" 0.396 -4.812 0 85.288 "D"
"3108" 1990 0.714 178227 0.548 0 "A" 0.322 -9.086 0 147.562 "C"
"3109" 1984 0.0364 220267 0.896 1 "Db" 0.0719 -7.422 1 182.884 "C"
"3110" 2005 0.172 211440 0.467 1 "B" 0.147 -7.891 1 158.979 "B"
"3111" 1928 0.993 137920 0.314 0 "D" 0.164 -17.151 0 134.316 "D"
"3112" 2004 0.000897 292787 0.654 1 "Db" 0.369 -5.035 1 93.026 "B"
"3113" 2007 0.000984 262187 0.837 0 "B" 0.242 -4.63 0 112.1 "B"
"3114" 2018 0.8 227693 0.267 0 "G" 0.249 -9.249 0 117.64 "A"
"3115" 1937 0.84 178600 0.427 0 "Eb" 0.174 -12.785 0 141.877 "D"
"3116" 2003 0.00953 215107 0.865 1 "Eb" 0.137 -5.293 1 139.997 "B"
"3117" 1962 0.622 144520 0.859 0 "Bb" 0.485 -4.357 0 83.602 "B"
"3118" 1929 0.994 169000 0.18 1 "G" 0.122 -14.453 1 115.236 "D"
"3119" 2020 0.992 33600 0.72 1 "Ab" 0.28 -12.675 1 108.3 "B"
"3120" 1951 0.93 64506 0.246 0 "D" 0.231 -17.298 0 168.646 "D"
"3121" 2017 0.563 201951 0.147 1 "C" 0.286 -18.675 1 81.991 "A"
"3122" 1959 0.949 216067 0.274 0 "F" 0.296 -11.339 0 78.764 "D"
"3123" 1971 0.817 201800 0.687 0 "G" 0.767 -14.499 0 114.547 "C"
"3124" 1966 0.049 193520 0.471 0 "G" 0.198 -9.967 0 202.809 "C"
"3125" 2004 0.0701 93133 0.972 0 "B" 0.165 -1.767 0 133.74 "B"
"3126" 2019 0.328 189787 0.621 0 "D" 0.119 -7.14 0 94.022 "A"
"3127" 1986 0.904 503223 0.245 0 "Ab" 0.148 -12.651 0 93.536 "C"
"3128" 2006 0.163 226680 0.545 0 "G" 0.0766 -7.31 0 160.082 "B"
"3129" 1991 0.0099 190840 0.887 1 "Db" 0.345 -12.377 1 122.655 "A"
"3130" 2004 0.0132 224333 0.638 0 "Db" 0.134 -9.038 0 119.733 "C"
"3131" 1963 0.529 146400 0.472 0 "Eb" 0.0662 -14.427 0 120.986 "C"
"3132" 1992 0.981 146227 0.233 1 "F" 0.132 -15.719 1 86.258 "C"
"3133" 1990 0.0271 129440 0.408 1 "Bb" 0.0889 -14.297 1 105.671 "B"
"3134" 1995 5.09e-05 304680 0.942 0 "A" 0.111 -5.107 0 128.195 "B"
"3135" 1984 0.101 160227 0.627 0 "E" 0.109 -10.087 0 109.81 "C"
"3136" 1972 0.0465 2018640 0.571 1 "Gb" 0.663 -13.295 1 153.129 "D"
"3137" 1997 0.000273 329893 0.82 0 "E" 0.114 -6.458 0 144.877 "B"
"3138" 1923 0.988 198467 0.128 0 "D" 0.314 -13.093 0 91.937 "D"
"3139" 2005 0.0047 191160 0.93 0 "C" 0.0719 -3.416 0 172.124 "B"
"3140" 1959 0.387 194267 0.609 0 "D" 0.614 -10.571 0 71.411 "C"
"3141" 2007 0.511 290213 0.656 1 "E" 0.0679 -7.438 1 104.282 "A"
"3142" 1970 0.0764 223333 0.914 0 "E" 0.0804 -6.577 0 140.727 "C"
"3143" 1983 0.0657 512080 0.39 1 "A" 0.154 -10.123 1 108.345 "B"
"3144" 1981 0.613 542880 0.23 0 "G" 0.983 -12.695 0 204.655 "C"
"3145" 1970 0.788 221453 0.126 0 "D" 0.0827 -22.956 0 164.66 "C"
"3146" 1969 0.842 214000 0.191 1 "G" 0.131 -13.659 1 83.532 "C"
"3147" 2009 0.218 321467 0.672 0 "Db" 0.533 -6.354 0 143.984 "B"
"3148" 1982 0.0152 220133 0.796 0 "A" 0.0746 -4.704 0 128.307 "C"
"3149" 1982 0.0034 249387 0.889 0 "D" 0.374 -7.33 0 164.542 "C"
"3150" 1997 0.277 213907 0.424 1 "A" 0.11 -13.086 1 110.706 "C"
"3151" 1987 0.0325 296400 0.511 1 "E" 0.641 -12.054 1 168.255 "B"
"3152" 2006 0.0265 208427 0.909 0 "F" 0.131 -5.871 0 122.068 "B"
"3153" 1996 0.00531 209840 0.863 0 "Db" 0.0848 -6.325 0 136.693 "B"
"3154" 2017 0.664 208000 0.37 0 "C" 0.328 -13.933 0 119.806 "A"
"3155" 1987 0.46 301733 0.366 0 "Db" 0.071 -18.998 0 96.74 "B"
"3156" 2013 0.611 249544 0.566 1 "Gb" 0.0838 -4.868 1 118.003 "B"
"3157" 1971 0.854 161216 0.2 0 "E" 0.102 -18.638 0 98.083 "C"
"3158" 1945 0.97 169267 0.187 0 "F" 0.1 -8.061 0 71.409 "D"
"3159" 1958 0.993 61973 0.0195 1 "Db" 0.117 -25 1 79.734 "D"
"3160" 1954 0.984 186947 0.341 1 "Db" 0.437 -8.388 1 103.813 "D"
"3161" 1982 0.448 163360 0.664 0 "G" 0.129 -7.043 0 144.766 "C"
"3162" 2003 0.531 322760 0.405 0 "G" 0.0886 -9.178 0 75.08 "B"
"3163" 2015 0.257 239080 0.691 1 "F" 0.145 -4.616 1 95.046 "A"
"3164" 1949 0.903 126595 0.182 0 "C" 0.125 -14.475 0 84.713 "D"
"3165" 1960 0.718 107960 0.487 0 "Bb" 0.0709 -8.919 0 99.655 "D"
"3166" 1998 0.542 273440 0.533 0 "D" 0.333 -6.246 0 134.001 "A"
"3167" 1981 0.296 170467 0.807 0 "A" 0.946 -14.537 0 109.682 "C"
"3168" 1969 0.0129 210320 0.881 0 "F" 0.089 -9.537 0 137.984 "C"
"3169" 2020 0.107 453467 0.79 0 "C" 0.475 -4.89 0 88.99 "D"
"3170" 1982 0.0011 134200 0.875 0 "G" 0.354 -8.541 0 193.965 "B"
"3171" 2007 0.00579 201533 0.953 0 "D" 0.241 -4.475 0 181.065 "C"
"3172" 1992 0.922 218000 0.16 1 "F" 0.0996 -16.302 1 136.01 "B"
"3173" 2007 0.947 261653 0.155 0 "C" 0.103 -12.147 0 75.003 "B"
"3174" 1981 0.00568 260000 0.603 0 "D" 0.101 -15.243 0 148.521 "C"
"3175" 1980 0.609 423707 0.372 0 "G" 0.17 -13.209 0 117.604 "D"
"3176" 2008 0.0287 189907 0.487 0 "Gb" 0.206 -9.654 0 125.528 "B"
"3177" 1973 0.222 202733 0.448 1 "Gb" 0.1 -10.215 1 177.262 "C"
"3178" 1978 0.163 197200 0.871 1 "Eb" 0.418 -6.442 1 147.203 "C"
"3179" 1998 0.0617 153640 0.34 1 "F" 0.198 -10.191 1 121.005 "B"
"3180" 2013 0.00271 297453 0.627 0 "G" 0.115 -7.229 0 134.945 "B"
"3181" 1948 0.984 151867 0.189 1 "E" 0.551 -22.835 1 83.817 "D"
"3182" 1955 0.912 181667 0.122 1 "D" 0.116 -16.155 1 92.237 "D"
"3183" 1994 0.223 307525 0.828 1 "F" 0.376 -11.376 1 108.265 "C"
"3184" 1996 0.0466 253893 0.666 1 "Gb" 0.119 -9.155 1 91.547 "C"
"3185" 2000 0.11 334653 0.646 1 "Bb" 0.307 -7.796 1 74.976 "C"
"3186" 2004 2.25e-05 256307 0.963 0 "B" 0.305 -3.41 0 147.992 "B"
"3187" 1999 0.53 182467 0.52 0 "B" 0.173 -12.32 0 83.194 "B"
"3188" 1990 0.423 179800 0.869 0 "E" 0.76 -11.481 0 127.44 "B"
"3189" 2008 0.0224 237960 0.624 1 "A" 0.235 -8.486 1 81.555 "B"
"3190" 1963 0.994 237613 0.148 0 "G" 0.187 -21.573 0 133.03 "C"
"3191" 2012 0.00087 357242 0.849 1 "B" 0.552 -7.415 1 125.009 "B"
"3192" 1959 0.934 285698 0.521 1 "F" 0.177 -6.056 1 76.5 "D"
"3193" 1921 0.994 117467 0.0876 0 "F" 0.165 -25.786 0 82.025 "D"
"3194" 2018 0.168 259240 0.585 1 "E" 0.264 -5.937 1 182.018 "A"
"3195" 1970 0.431 186893 0.298 0 "C" 0.214 -13.805 0 91.058 "B"
"3196" 1962 0.995 372760 0.0132 1 "Db" 0.137 -39.521 1 143.69 "D"
"3197" 1998 0.00778 277000 0.697 1 "F" 0.134 -7.982 1 100.008 "B"
"3198" 1980 0.874 242467 0.0329 0 "Ab" 0.123 -26.827 0 109.129 "C"
"3199" 1962 0.97 600200 0.0956 0 "F" 0.123 -20.539 0 59.929 "D"
"3200" 1994 0.942 149733 0.0877 1 "E" 0.107 -15.893 1 103.632 "C"
"3201" 2012 0.0649 248733 0.539 0 "Bb" 0.243 -5.308 0 174.589 "B"
"3202" 2016 0.995 122723 0.00105 0 "E" 0.107 -43.013 0 72.028 "B"
"3203" 1981 0.111 236533 0.503 0 "Db" 0.0996 -12.91 0 124.113 "B"
"3204" 1957 0.953 182773 0.249 0 "C" 0.0685 -10.506 0 116.61 "D"
"3205" 1953 0.901 439067 0.213 0 "C" 0.17 -20.991 0 139.125 "D"
"3206" 1965 0.894 154000 0.142 1 "A" 0.172 -17.412 1 103.474 "C"
"3207" 1984 0.966 342973 0.102 1 "C" 0.107 -18.445 1 58.108 "D"
"3208" 2004 0.00104 257213 0.547 0 "D" 0.0914 -5.936 0 119.998 "B"
"3209" 2015 0.977 63496 0.202 0 "Ab" 0.111 -28.542 0 57.069 "B"
"3210" 2018 0.0117 192382 0.447 0 "G" 0.109 -9.253 0 139.949 "B"
"3211" 2000 0.864 267600 0.254 0 "Gb" 0.14 -13.798 0 88.451 "B"
"3212" 1965 0.57 176840 0.512 0 "C" 0.0631 -10.272 0 92.264 "B"
"3213" 1969 0.742 165293 0.294 0 "D" 0.102 -12.525 0 114.448 "C"
"3214" 1984 0.642 150198 0.718 0 "D" 0.424 -7.046 0 86.983 "C"
"3215" 1937 0.984 197240 0.175 1 "D" 0.247 -11.537 1 118.282 "D"
"3216" 2008 0.0461 234027 0.684 1 "G" 0.335 -4.719 1 119.99 "A"
"3217" 1991 0.22 219693 0.679 0 "Db" 0.245 -9.042 0 130.517 "C"
"3218" 1968 0.00733 338720 0.612 0 "C" 0.641 -11.239 0 93.851 "C"
"3219" 1966 0.356 151480 0.477 0 "D" 0.32 -14.082 0 184.703 "D"
"3220" 1963 0.0263 120000 0.631 1 "Ab" 0.0853 -13.825 1 163.67 "D"
"3221" 1947 0.994 203709 0.233 1 "Gb" 0.557 -11.63 1 136.183 "D"
"3222" 1984 0.918 365147 0.07 0 "D" 0.146 -27.272 0 79.801 "B"
"3223" 2009 0.137 173560 0.418 1 "Ab" 0.263 -8.084 1 73.283 "B"
"3224" 2014 0.135 184000 0.595 0 "A" 0.101 -6.647 0 126.077 "B"
"3225" 1998 0.00403 310293 0.458 1 "D" 0.0909 -7.531 1 156.153 "C"
"3226" 1947 0.991 202352 0.282 0 "F" 0.146 -9.355 0 174.801 "D"
"3227" 1981 0.0151 251293 0.848 0 "A" 0.0748 -6.934 0 144.562 "C"
"3228" 1962 0.718 176227 0.261 0 "Ab" 0.14 -11.245 0 75.753 "B"
"3229" 1985 7.93e-05 193427 0.977 0 "Gb" 0.217 -5.091 0 102.02 "C"
"3230" 1988 0.0166 340133 0.907 1 "E" 0.36 -11.434 1 94.005 "B"
"3231" 1957 0.411 163107 0.21 1 "E" 0.091 -16.784 1 111.048 "C"
"3232" 1983 0.0334 158117 0.297 1 "E" 0.17 -13.792 1 124.618 "C"
"3233" 1971 0.439 197800 0.593 0 "Ab" 0.085 -9.577 0 93.232 "B"
"3234" 1969 0.395 152333 0.334 0 "Gb" 0.258 -13.418 0 126.099 "B"
"3235" 1985 0.783 117067 0.684 0 "B" 0.0825 -8.346 0 62.135 "C"
"3236" 2001 0.0338 253347 0.843 1 "B" 0.199 -4.424 1 110.726 "B"
"3237" 2012 0.127 281040 0.417 0 "Bb" 0.106 -7.665 0 180.301 "A"
"3238" 2010 0.0738 242347 0.9 1 "A" 0.14 -4.586 1 150.035 "B"
"3239" 1955 0.872 280053 0.068 0 "F" 0.242 -20.582 0 118.483 "C"
"3240" 1995 0.356 197960 0.502 1 "C" 0.0961 -5.801 1 90.033 "B"
"3241" 2018 0.601 244355 0.322 0 "G" 0.113 -12.834 0 135.5 "B"
"3242" 1982 0.133 252133 0.855 0 "D" 0.0795 -6.104 0 115.348 "C"
"3243" 2009 0.0736 260017 0.864 0 "F" 0.138 -4.038 0 136.128 "B"
"3244" 2008 0.0885 182950 0.903 0 "E" 0.271 -3.5 0 135.128 "B"
"3245" 1962 0.522 175253 0.132 1 "G" 0.131 -22.546 1 142.786 "D"
"3246" 2015 0.411 214147 0.522 0 "G" 0.301 -3.556 0 139.697 "B"
"3247" 1956 0.992 645867 0.12 0 "Eb" 0.127 -20.121 0 75.502 "D"
"3248" 1974 0.722 182293 0.563 1 "D" 0.1 -8.221 1 116.941 "B"
"3249" 1982 0.279 297667 0.909 1 "B" 0.99 -5.541 1 138.254 "C"
"3250" 1948 0.905 537227 0.292 0 "E" 0.122 -12.577 0 103.033 "D"
"3251" 1994 0.0516 426240 0.819 1 "Gb" 0.522 -6.622 1 117.548 "C"
"3252" 1948 0.973 159707 0.0798 1 "A" 0.093 -16.114 1 83.228 "D"
"3253" 1962 0.883 417440 0.0473 0 "C" 0.111 -34.016 0 88.368 "D"
"3254" 1983 0.201 281937 0.762 0 "C" 0.912 -13.134 0 119.549 "B"
"3255" 1978 0.866 129840 0.1 0 "Ab" 0.0656 -17.841 0 74.983 "C"
"3256" 1986 5.36e-05 150160 0.851 1 "B" 0.31 -11.244 1 92.311 "C"
"3257" 1937 0.856 170533 0.229 0 "C" 0.293 -12.844 0 77.625 "D"
"3258" 1952 0.883 216693 0.137 0 "F" 0.142 -19.098 0 99.315 "D"
"3259" 1933 0.905 192240 0.294 1 "Bb" 0.517 -12.4 1 125.081 "D"
"3260" 1968 0.869 149680 0.345 0 "Db" 0.365 -15.821 0 103.856 "C"
"3261" 1925 0.97 182933 0.341 0 "G" 0.215 -13.195 0 117.325 "D"
"3262" 1959 0.981 256307 0.26 0 "C" 0.591 -13.773 0 166.88 "D"
"3263" 2000 0.51 336293 0.631 0 "Bb" 0.182 -7.458 0 110.907 "B"
"3264" 2009 0.00423 234360 0.738 0 "C" 0.501 -4.88 0 126.983 "B"
"3265" 1926 0.943 174427 0.649 0 "C" 0.0705 -5.47 0 104.213 "D"
"3266" 1957 0.934 174200 0.311 0 "A" 0.194 -8.659 0 145.133 "C"
"3267" 2018 0.0524 166852 0.584 1 "Bb" 0.0658 -7.255 1 161.9 "A"
"3268" 1958 0.876 236173 0.328 1 "C" 0.114 -10.936 1 75.753 "D"
"3269" 2006 0.0172 182066 0.741 0 "Ab" 0.0826 -1.609 0 111.963 "A"
"3270" 1961 0.873 167267 0.664 0 "A" 0.322 -8.84 0 116.825 "D"
"3271" 2020 0.183 154767 0.55 0 "Gb" 0.109 -6.417 0 117.943 "A"
"3272" 1996 0.895 201480 0.0344 0 "D" 0.104 -26.764 0 136.641 "C"
"3273" 1933 0.995 178493 0.257 0 "Gb" 0.25 -16.698 0 146.296 "D"
"3274" 2009 0.636 274987 0.433 1 "E" 0.373 -7.869 1 133.468 "B"
"3275" 1947 0.994 186015 0.277 0 "Db" 0.188 -10.629 0 80.984 "D"
"3276" 1945 0.0594 107200 0.223 0 "Ab" 0.168 -21.661 0 77.107 "D"
"3277" 1930 0.885 236885 0.274 0 "G" 0.114 -9.168 0 121.96 "D"
"3278" 1971 0.113 238867 0.627 0 "E" 0.0765 -9.038 0 185.442 "D"
"3279" 2010 0.521 334173 0.607 0 "Db" 0.144 -6.808 0 93.132 "B"
"3280" 1935 0.896 186919 0.371 0 "Ab" 0.122 -10.087 0 100.624 "D"
"3281" 1959 0.393 357200 0.0632 1 "A" 0.0928 -23.438 1 88.994 "D"
"3282" 2008 0.221 221627 0.758 0 "E" 0.188 -5.376 0 109.539 "B"
"3283" 1932 0.853 157320 0.203 0 "G" 0.136 -16.489 0 116.729 "D"
"3284" 1962 0.69 129973 0.57 0 "Bb" 0.159 -10.492 0 134.795 "C"
"3285" 1981 0.973 320831 0.404 1 "E" 0.101 -14.635 1 146.898 "C"
"3286" 1996 0.489 121067 0.756 0 "E" 0.167 -10.821 0 156.484 "B"
"3287" 1979 0.631 155388 0.0443 0 "F" 0.117 -20.202 0 209.241 "C"
"3288" 1978 0.395 226133 0.323 0 "F" 0.149 -15.571 0 116.106 "C"
"3289" 1985 0.2 462685 0.58 0 "C" 0.981 -15.563 0 112.112 "C"
"3290" 1956 0.984 250000 0.0438 0 "C" 0.104 -22.234 0 67.675 "D"
"3291" 1968 0.00409 256173 0.578 0 "F" 0.093 -13.349 0 97.908 "C"
"3292" 1982 0.848 206053 0.228 1 "E" 0.0999 -15.66 1 89.629 "B"
"3293" 1968 0.547 176720 0.613 0 "Db" 0.602 -13.413 0 125.218 "B"
"3294" 2008 4.93e-05 233987 0.939 1 "D" 0.337 -1.654 1 185.971 "B"
"3295" 2006 0.227 234840 0.552 0 "Ab" 0.206 -6.054 0 127.176 "B"
"3296" 2004 0.183 137867 0.553 0 "G" 0.0915 -11.798 0 155.293 "C"
"3297" 2008 0.0808 231013 0.73 1 "B" 0.0661 -7.524 1 173.839 "B"
"3298" 1974 0.68 262267 0.487 0 "Eb" 0.0979 -10.314 0 170.406 "B"
"3299" 1957 0.79 295307 0.697 0 "Eb" 0.135 -7.049 0 107.849 "D"
"3300" 1976 0.173 303533 0.7 0 "Eb" 0.0739 -11.014 0 98.812 "C"
"3301" 1946 0.99 170067 0.223 1 "Ab" 0.554 -15.396 1 100.116 "D"
