"year","acousticness","duration","energy","explicit","key","liveness","loudness","mode","tempo","pop.class"
1997,0.0549,276800,0.702,1,"A",0.27,-8.504,1,140.201,"B"
1983,0.0219,376160,0.301,1,"Db",0.0267,-15.295,1,101.206,"C"
2005,0.353,263732,0.395,0,"D",0.173,-10.052,0,119.8,"B"
1960,0.888,564291,0.195,0,"D",0.108,-12.99,0,81.952,"C"
1990,5.6e-05,169280,0.894,0,"A",0.105,-5.805,0,133.177,"C"
1964,0.79,147413,0.341,0,"Gb",0.156,-12.434,0,116.276,"D"
1993,0.202,135293,0.115,1,"Db",0.0788,-25.371,1,70.195,"C"
2009,0.0304,310377,0.904,0,"D",0.15,-5.506,0,176.073,"B"
1995,2.84e-05,211667,0.991,0,"B",0.158,-6.114,0,154.328,"C"
1949,0.993,154442,0.239,1,"Eb",0.164,-8.904,1,126.797,"D"
2000,0.933,1873000,0.00747,0,"F",0.104,-28.571,0,176.73,"B"
1973,0.5,244907,0.837,1,"Bb",0.0872,-9.213,1,97.484,"C"
1949,0.988,724927,0.293,0,"Ab",0.232,-20.61,0,72.326,"D"
1945,0.905,186958,0.152,0,"Eb",0.0628,-7.348,0,107.497,"D"
2009,0.0301,276480,0.815,0,"Ab",0.0721,-5.834,0,149.728,"B"
1965,0.887,140273,0.158,0,"E",0.106,-19.463,0,88.361,"B"
2014,0.251,255093,0.706,1,"A",0.142,-6.212,1,120.011,"A"
1954,0.937,187907,0.0852,0,"D",0.102,-18.281,0,83.28,"D"
1984,0.989,433888,0.0287,1,"G",0.154,-25.44,1,67.279,"C"
1959,0.696,114453,0.798,0,"Bb",0.136,-7.661,0,136.271,"D"
1976,0.148,187160,0.738,0,"E",0.11,-6.494,0,111.359,"C"
2015,0.22,231853,0.708,1,"F",0.777,-5.331,1,130.029,"A"
1963,0.632,127653,0.792,0,"G",0.152,-11.567,0,104.904,"B"
1981,0.812,183067,0.135,1,"E",0.101,-21.594,1,81.011,"B"
1995,0.0777,314680,0.581,1,"F",0.696,-8.235,1,74.038,"A"
1973,0.0218,258600,0.497,0,"C",0.487,-12.033,0,94.567,"C"
1968,0.738,208827,0.348,0,"E",0.123,-12.634,0,125.746,"C"
1945,0.98,102973,0.313,0,"Bb",0.183,-14.189,0,99.106,"D"
1928,0.995,198333,0.257,0,"A",0.392,-17.167,0,74.802,"D"
1990,0.179,189357,0.915,0,"C",0.196,-5.649,0,150.61,"C"
1933,0.968,464538,0.0579,0,"Eb",0.111,-20.213,0,68.295,"D"
1958,0.607,134067,0.457,0,"F",0.397,-10.053,0,147.588,"B"
1953,0.851,323573,0.567,0,"Bb",0.148,-10.776,0,140.211,"D"
1954,0.983,157138,0.0145,1,"E",0.115,-31.121,1,140.604,"D"
1975,0.472,271027,0.597,0,"A",0.082,-9.128,0,83.037,"C"
2003,0.105,298073,0.816,1,"Gb",0.0794,-7.809,1,95.415,"B"
1930,0.993,199507,0.378,0,"A",0.0973,-8.091,0,64.352,"D"
2018,0.0356,234001,0.785,1,"D",0.103,-2.407,1,170.116,"A"
1973,0.562,178680,0.921,0,"C",0.143,-5.785,0,152.563,"C"
1979,0.0716,212987,0.857,0,"B",0.0774,-7.02,0,125.858,"B"
1935,0.993,192157,0.299,0,"G",0.0961,-13.623,0,118.674,"D"
2008,0.00373,234360,0.736,0,"C",0.506,-4.966,0,126.966,"B"
1958,0.617,138160,0.725,0,"F",0.237,-5.329,0,183.35,"C"
1994,0.981,428153,0.0479,0,"D",0.0795,-27.021,0,75.664,"B"
1950,0.754,162640,0.544,0,"Ab",0.343,-7.847,0,136.812,"D"
1979,0.0165,239027,0.734,1,"B",0.0526,-13.781,1,114.451,"C"
2003,0.55,239693,0.407,1,"Gb",0.118,-8.135,1,97.985,"B"
1975,0.0243,266947,0.889,0,"A",0.34,-5.718,0,112.285,"C"
1974,0.633,265600,0.971,0,"Gb",0.0955,-6.801,0,134.426,"C"
1994,0.686,322333,0.362,0,"C",0.0987,-11.371,0,114.892,"B"
1971,0.63,312600,0.611,0,"C",0.871,-13.176,0,81.585,"D"
1969,0.00879,97467,0.848,0,"Eb",0.14,-5.425,0,97.634,"C"
1994,0.429,130160,0.413,0,"C",0.086,-9.65,0,165.307,"C"
1951,0.989,191560,0.327,0,"B",0.172,-9.921,0,205.951,"D"
1944,0.961,430200,0.152,0,"E",0.284,-15.952,0,81.172,"D"
1993,0.978,202680,0.0341,0,"F",0.0977,-36.146,0,82.591,"B"
1930,0.992,202173,0.23,0,"A",0.158,-12.887,0,77.878,"D"
1950,0.985,170240,0.211,1,"Db",0.2,-10.99,1,118.649,"D"
2017,0.147,236982,0.998,0,"A",0.582,-18.424,0,79.838,"A"
1991,0.0362,279867,0.546,0,"F",0.114,-6.845,0,115.387,"B"
1966,0.00403,196427,0.543,1,"C",0.0462,-11.319,1,122.547,"C"
2005,0.000823,216427,0.971,1,"F",0.275,-2.661,1,100.078,"A"
1955,0.813,263067,0.366,0,"Db",0.708,-13.224,0,79.389,"D"
1933,0.991,166107,0.369,0,"G",0.106,-7.472,0,79.662,"D"
1978,0.291,239440,0.469,0,"Bb",0.112,-10.849,0,84.75,"C"
2001,0.00079,213440,0.645,0,"G",0.0487,-7.926,0,131.973,"B"
1931,0.989,187507,0.37,0,"A",0.427,-6.997,0,152.438,"D"
1997,0.717,270507,0.332,0,"C",0.678,-8.87,0,130.476,"B"
1951,0.955,89533,0.37,0,"Gb",0.347,-9.366,0,90.217,"D"
2002,0.923,168280,0.244,0,"C",0.123,-9.937,0,84.912,"C"
1951,0.544,251893,0.416,0,"D",0.183,-11.546,0,115.05,"D"
1983,0.426,283867,0.717,0,"C",0.0705,-6.133,0,139.41,"C"
2004,8.01e-06,220933,0.734,1,"E",0.32,-6.337,1,134.949,"B"
1949,0.961,173653,0.152,0,"C",0.146,-19.609,0,139.231,"D"
1994,0.978,349000,0.07,0,"Gb",0.0879,-22.532,0,85.974,"C"
2001,0.0029,252400,0.935,0,"Gb",0.188,-2.941,0,95.957,"A"
1966,0.0304,201480,0.661,0,"A",0.118,-10.693,0,123.645,"D"
2019,0.0627,160000,0.632,0,"Eb",0.15,-5.754,0,132.004,"B"
1960,0.89,126485,0.193,0,"Ab",0.115,-12.611,0,90.366,"D"
2014,0.752,197400,0.772,0,"D",0.242,-3.53,0,137.111,"B"
1953,0.518,144960,0.539,1,"F",0.0642,-11.716,1,156.114,"D"
1953,0.994,124933,0.0839,0,"G",0.0868,-17.635,0,89.198,"D"
1950,0.749,298332,0.311,0,"A",0.149,-9.737,0,140.024,"D"
1974,0.663,276800,0.444,0,"D",0.116,-11.763,0,138.375,"C"
1966,0.721,166987,0.354,0,"Ab",0.139,-12.754,0,112.266,"C"
2011,0.000354,236520,0.891,0,"D",0.251,-4.912,0,109.91,"B"
2005,0.000696,238173,0.797,0,"Gb",0.107,-5.153,0,132.915,"B"
1973,0.929,204373,0.36,0,"G",0.384,-13.21,0,105.422,"C"
2015,0.567,264774,0.176,1,"B",0.108,-15.466,1,171.963,"B"
2019,0.492,221307,0.543,0,"G",0.118,-7.582,0,68.534,"A"
1965,0.765,136027,0.495,0,"C",0.31,-5.701,0,102.745,"B"
1951,0.911,211133,0.173,0,"Db",0.084,-14.493,0,138.699,"D"
1997,0.0455,289667,0.753,1,"Gb",0.379,-6.168,1,175.311,"B"
1991,0.436,219507,0.686,1,"Ab",0.128,-8.218,1,104.184,"C"
1938,0.994,103837,0.473,0,"F",0.121,-17.186,0,161.01,"D"
2004,0.0701,233400,0.622,0,"A",0.161,-10.152,0,159.589,"B"
1958,0.889,127747,0.257,0,"F",0.13,-11.482,0,97.12,"C"
1981,0.195,227080,0.36,0,"E",0.0468,-15.934,0,162.559,"C"
1991,0.000271,158550,0.98,0,"Db",0.0273,-2.79,0,94.775,"B"
1933,0.951,152267,0.23,1,"G",0.189,-10.82,1,139.587,"D"
1986,0.962,398827,0.0185,0,"Db",0.105,-31.899,0,78.46,"C"
1988,0.675,359227,0.801,1,"G",0.0906,-10.094,1,90.23,"A"
1964,0.754,149400,0.66,0,"G",0.0793,-6.101,0,100.278,"C"
1976,0.00144,338307,0.516,0,"D",0.199,-6.091,0,106.004,"B"
1981,0.698,154000,0.31,0,"G",0.542,-12.853,0,124.202,"B"
1978,0.872,66893,0.939,1,"A",0.987,-13.72,1,143.777,"C"
1966,0.854,389560,0.315,0,"C",0.985,-15.984,0,127.878,"C"
1933,0.988,198320,0.0445,0,"F",0.131,-21.048,0,97.763,"D"
2005,0.441,336133,0.724,1,"Db",0.177,-4.748,1,84.797,"A"
1986,0.387,382547,0.228,1,"Db",0.0856,-20.072,1,92.729,"C"
1959,0.958,342987,0.0765,1,"Db",0.213,-18.128,1,100.82,"C"
1984,0.0907,280293,0.871,0,"C",0.709,-8.531,0,128.499,"B"
1942,0.991,100493,0.0557,0,"Eb",0.109,-22.892,0,98.736,"D"
1952,0.995,194933,0.246,0,"F",0.0512,-13.488,0,113.337,"D"
1988,0.403,320800,0.316,1,"C",0.0998,-17.054,1,99.729,"B"
1942,0.994,206173,0.102,1,"Ab",0.102,-23.317,1,171.342,"D"
1985,0.82,257107,0.211,0,"Bb",0.0894,-12.268,0,138.61,"B"
1977,0.000977,263267,0.916,1,"A",0.109,-9.86,1,144.956,"C"
1962,0.622,298773,0.579,1,"D",0.0637,-13.582,1,122.183,"D"
1986,0.0883,229165,0.961,0,"A",0.278,-4.812,0,126.113,"A"
2004,0.000244,267560,0.845,0,"Gb",0.0726,-4.106,0,101.912,"B"
1968,0.747,289733,0.434,0,"Bb",0.117,-16.658,0,97.218,"C"
2018,0.239,169506,0.459,1,"A",0.111,-8.422,1,99.809,"B"
1992,0.00736,230040,0.322,1,"Gb",0.066,-16.194,1,73.696,"B"
2006,0.0979,234240,0.639,1,"Db",0.13,-8.078,1,133.035,"A"
2000,0.548,294336,0.576,0,"F",0.0731,-7.638,0,107.977,"B"
1947,0.994,492693,0.0136,0,"Db",0.101,-23.209,0,109.216,"D"
1976,0.198,302533,0.688,0,"Eb",0.434,-6.613,0,96.96,"C"
1978,0.63,168054,0.305,1,"F",0.0977,-11.059,1,98.782,"B"
2007,0.782,179827,0.387,0,"Bb",0.0978,-7.06,0,96.096,"B"
1929,0.0332,134255,0.32,0,"Gb",0.296,-22.273,0,83.264,"D"
1967,0.633,171733,0.31,0,"B",0.199,-9.744,0,139.428,"C"
1947,0.959,162200,0.175,1,"C",0.0883,-16.539,1,84.186,"D"
2009,0.000687,208653,0.772,0,"E",0.306,-3.461,0,146.832,"B"
2015,2.46e-05,189858,0.991,0,"G",0.107,-1.731,0,110.001,"B"
1956,0.986,174867,0.0973,0,"Ab",0.155,-16.264,0,68.3,"B"
1957,0.977,481160,0.431,1,"Db",0.222,-12.844,1,178.44,"D"
2019,0.212,206187,0.787,0,"E",0.0669,-6.373,0,95.005,"A"
1967,0.862,144840,0.207,0,"A",0.0917,-16.925,0,123.544,"C"
1988,0.601,255773,0.41,1,"B",0.0946,-9.729,1,69.15,"B"
1998,0.00588,250040,0.576,1,"Bb",0.332,-8.171,1,99.05,"B"
1953,0.976,335000,0.0527,0,"Bb",0.0841,-24.284,0,83.145,"D"
1963,0.627,146360,0.66,0,"C",0.136,-8.337,0,116.634,"B"
1979,0.163,261067,0.433,1,"E",0.117,-15.962,1,133.148,"C"
1942,0.979,204095,0.04,0,"E",0.102,-18.625,0,68.478,"D"
1998,0.00889,220627,0.985,0,"Gb",0.56,-2.644,0,144.986,"C"
1979,0.00803,208586,0.983,1,"Db",0.698,-6.013,1,91.169,"C"
2015,0.00268,199520,0.724,0,"D",0.111,-7.764,0,110.012,"B"
1948,0.75,123100,0.226,0,"Db",0.234,-14.637,0,119.973,"D"
2015,0.487,121013,0.696,0,"G",0.0475,-4.523,0,111.266,"B"
1942,0.977,205113,0.199,0,"Ab",0.356,-17.322,0,118.414,"D"
2013,0.537,336868,0.571,0,"Bb",0.101,-8.473,0,119.989,"A"
1948,0.99,545347,0.267,0,"C",0.0791,-17.857,0,138.403,"D"
1984,0.989,292213,0.00151,1,"Bb",0.112,-36.995,1,69.634,"B"
1984,0.0112,201747,0.927,0,"A",0.163,-7.568,0,175.11,"B"
1950,0.994,212013,0.409,0,"D",0.171,-10.624,0,94.014,"D"
2017,0.127,142502,0.835,0,"Db",0.959,-22.591,0,132.874,"A"
1927,0.99,207160,0.132,0,"D",0.4,-16.702,0,95.824,"D"
1975,0.243,225027,0.488,0,"Bb",0.0828,-12.697,0,106.195,"C"
1952,0.822,59600,0.542,0,"Db",0.681,-12.699,0,125.011,"D"
1956,0.955,222200,0.289,0,"D",0.304,-12.053,0,124.356,"D"
1982,0.399,234267,0.567,1,"G",0.0935,-10.897,1,123.787,"C"
1987,0.0477,362360,0.583,0,"D",0.0884,-15.154,0,123.707,"B"
1972,0.0572,266426,0.618,0,"Ab",0.0652,-8.913,0,149.777,"C"
1981,0.58,215800,0.241,0,"F",0.278,-18.509,0,92.838,"C"
1964,0.933,275693,0.346,0,"Ab",0.13,-17.352,0,157.298,"C"
1930,0.968,177040,0.137,1,"F",0.304,-16.185,1,95.776,"D"
1981,0.979,53787,0.379,0,"G",0.28,-17.214,0,110.698,"B"
1977,0.103,284067,0.607,1,"Bb",0.236,-15.293,1,103.612,"C"
2002,0.0999,511733,0.87,0,"D",0.118,-6.603,0,99.319,"B"
1927,0.96,177093,0.387,0,"D",0.112,-13.688,0,113.183,"D"
1949,0.818,156514,0.181,0,"D",0.0969,-8.678,0,113.367,"D"
2000,0.617,277307,0.551,1,"D",0.114,-8.962,1,79.99,"B"
2015,0.0035,279453,0.809,0,"Db",0.0965,-10.895,0,135.033,"D"
1989,0.0348,170867,0.686,0,"G",0.348,-8.595,0,147.531,"B"
2018,0.189,219187,0.584,0,"Db",0.125,-5.047,0,93.016,"A"
1978,0.00632,124027,0.994,1,"B",0.204,-7.399,1,142.606,"C"
1969,0.775,153267,0.352,1,"D",0.14,-13.265,1,93.223,"C"
1962,0.787,128333,0.463,0,"G",0.0915,-9.566,0,143.602,"D"
1988,0.00737,231560,0.928,0,"Ab",0.343,-3.955,0,100.593,"C"
1940,0.994,190000,0.28,0,"Ab",0.104,-17.071,0,108.933,"D"
2005,7.75e-05,213813,0.963,1,"Ab",0.163,-2.606,1,152.079,"B"
1942,0.977,195293,0.16,0,"A",0.125,-9.317,0,96.725,"D"
1963,0.936,255227,0.305,1,"Eb",0.208,-12.435,1,108.229,"A"
2007,0.00796,311173,0.717,0,"Ab",0.0971,-5.097,0,158.054,"B"
1959,0.872,167733,0.651,1,"F",0.124,-10.612,1,92.293,"C"
1989,0.191,139240,0.931,1,"Db",0.33,-13.212,1,106.379,"C"
1990,0.169,325800,0.498,1,"G",0.139,-14.125,1,87.985,"C"
1983,0.00588,222947,0.683,0,"D",0.13,-8.286,0,126.915,"C"
1968,0.776,185613,0.28,0,"D",0.527,-16.134,0,159.61,"D"
1998,0.182,197013,0.656,0,"G",0.0796,-5.465,0,78.716,"B"
2004,0.0305,236480,0.706,0,"G",0.136,-5.317,0,112.962,"B"
1954,0.85,195520,0.089,0,"B",0.111,-14.622,0,85.219,"D"
1979,0.131,374493,0.728,1,"E",0.0407,-11.979,1,122.361,"C"
1957,0.958,106347,0.238,0,"Ab",0.112,-12.32,0,81.477,"D"
1996,0.918,180744,0.198,0,"Eb",0.151,-13.578,0,100.334,"B"
1969,0.867,993680,0.125,0,"C",0.0987,-19.684,0,83.488,"C"
1948,0.365,118172,0.496,0,"C",0.209,-10.155,0,132.691,"D"
1940,0.968,210400,0.481,0,"G",0.118,-6.686,0,78.27,"D"
1948,0.995,256973,0.028,0,"D",0.0845,-29.797,0,79.047,"D"
1926,0.437,97900,0.234,1,"F",0.141,-14.261,1,87.316,"D"
2006,0.127,156547,0.582,0,"B",0.288,-9.205,0,140.124,"B"
1944,0.995,166493,0.272,1,"A",0.246,-8.696,1,84.308,"D"
1970,0.222,474360,0.623,0,"A",0.278,-12.363,0,183.097,"A"
2016,0.102,214688,0.553,0,"C",0.301,-8.026,0,96.002,"B"
1973,0.0361,577427,0.456,1,"E",0.199,-12.193,1,128.593,"C"
1959,0.987,169067,0.0359,0,"Bb",0.121,-22.041,0,69.718,"D"
1949,0.978,193907,0.25,0,"D",0.103,-11.788,0,169.553,"D"
1968,0.584,140480,0.563,0,"Gb",0.667,-11.664,0,112.725,"C"
1955,0.986,67693,0.0475,1,"A",0.423,-29.205,1,60.862,"D"
1949,0.962,174320,0.614,0,"E",0.139,-8.789,0,120.146,"D"
1987,0.0436,180973,0.866,1,"Gb",0.0364,-4.049,1,91.223,"C"
2010,0.107,197929,0.934,1,"E",0.749,-2.527,1,109.029,"B"
1991,4.39e-05,270067,0.693,1,"A",0.0993,-9.948,1,100.564,"B"
2011,0.782,172493,0.172,1,"Db",0.14,-17.089,1,81.421,"A"
1999,0.216,319107,0.578,1,"D",0.106,-5.183,1,79.08,"B"
1983,0.965,104960,0.0394,0,"D",0.101,-17.568,0,75.086,"C"
1985,0.719,250627,0.252,0,"E",0.0415,-14.193,0,115.61,"C"
1980,0.184,369907,0.634,0,"G",0.0746,-10.353,0,117.676,"C"
1973,0.879,409307,0.654,1,"C",0.114,-9.714,1,175.441,"C"
1982,0.459,172720,0.358,0,"E",0.136,-8.698,0,94.474,"C"
2015,0.654,201973,0.261,1,"A",0.115,-11.238,1,152.07,"B"
1938,0.992,184227,0.624,0,"A",0.126,-7.208,0,102.063,"D"
2010,0.0438,259279,0.874,0,"G",0.116,-4.323,0,81.035,"B"
1992,0.709,173440,0.338,0,"G",0.243,-12.572,0,165.174,"C"
1928,0.992,181093,0.396,0,"Eb",0.152,-10.448,0,118.025,"D"
2018,0.61,220293,0.678,1,"Bb",0.111,-6.167,1,122.585,"A"
1978,0.119,376707,0.617,0,"Ab",0.114,-11.126,0,163.968,"C"
2015,0.135,222600,0.673,0,"G",0.292,-4.184,0,130,"A"
1996,0.977,281720,0.151,1,"E",0.0868,-19.689,1,106.219,"B"
1964,0.39,129733,0.427,0,"C",0.0673,-11.612,0,113.768,"D"
1999,0.206,236173,0.577,0,"G",0.15,-6.925,0,89.239,"B"
1974,0.644,166413,0.921,0,"D",0.0448,-3.397,0,146.818,"C"
1958,0.828,139627,0.224,0,"D",0.0792,-12.043,0,115.757,"C"
1957,0.754,155760,0.198,0,"Eb",0.279,-15.902,0,134.305,"D"
1950,0.453,123599,0.229,0,"Gb",0.397,-19.249,0,91.006,"D"
1975,0.789,280560,0.429,1,"E",0.0608,-8.236,1,143.977,"B"
2018,0.0183,230953,0.504,0,"Bb",0.0963,-7.864,0,159.949,"A"
1971,0.215,270067,0.553,0,"Gb",0.0869,-12.23,0,163.713,"C"
1950,0.9,181613,0.415,1,"C",0.124,-9.185,1,121.546,"D"
1968,0.0174,253067,0.858,0,"A",0.0491,-5.711,0,138.579,"D"
1931,0.823,147300,0.194,0,"Gb",0.152,-13.698,0,169.799,"D"
1953,0.981,150583,0.448,0,"D",0.158,-8.679,0,103.639,"D"
2014,0.191,237695,0.563,1,"F",0.0978,-8.627,1,119.94,"B"
1957,0.96,188293,0.246,0,"F",0.284,-9.922,0,125.538,"D"
2017,9.81e-05,195566,0.903,0,"D",0.149,-6.038,0,150.028,"B"
1968,0.258,480267,0.589,0,"G",0.571,-6.952,0,79.051,"C"
2012,0.00854,147324,0.571,0,"B",0.138,-8.384,0,163.452,"B"
2003,0.458,252240,0.474,0,"C",0.131,-6.463,0,135.081,"B"
1930,0.994,183587,0.0524,1,"A",0.0711,-21.244,1,117.875,"D"
1948,0.995,213647,0.234,0,"C",0.117,-13.329,0,130.123,"D"
1980,0.378,212933,0.656,0,"Eb",0.042,-6.373,0,79.701,"A"
1959,0.78,243200,0.426,1,"Gb",0.0887,-14.912,1,91.915,"C"
1977,0.00196,114587,0.884,0,"G",0.332,-4.449,0,136.815,"C"
2016,0.0292,247867,0.731,1,"Bb",0.369,-5.503,1,145.245,"A"
1951,0.994,102680,0.0144,0,"D",0.0868,-25.802,0,74.111,"D"
1943,0.995,137907,0.0296,0,"Db",0.121,-24.808,0,191.444,"D"
1954,0.96,174253,0.446,0,"C",0.108,-10.034,0,97.776,"D"
1990,0.987,297667,0.0263,0,"Gb",0.109,-29.361,0,71.095,"C"
1964,0.301,171373,0.363,1,"A",0.0734,-10.6,1,203.949,"D"
1942,0.989,189962,0.0177,0,"A",0.0818,-26.079,0,109.717,"D"
1965,0.165,124240,0.559,0,"Bb",0.249,-8.189,0,119.439,"C"
1965,0.81,206627,0.633,0,"Bb",0.17,-5.576,0,122.239,"D"
2020,0.145,133645,0.77,0,"G",0.105,-5.322,0,172.007,"A"
1992,0.254,330360,0.48,0,"A",0.189,-10.808,0,66.385,"C"
1946,0.995,65173,0.173,0,"Ab",0.116,-19.128,0,110.378,"D"
1987,0.708,251133,0.686,0,"F",0.106,-7.966,0,101.274,"C"
1924,0.964,177933,0.404,0,"A",0.71,-9.894,0,112.317,"D"
1986,1.63e-05,184200,0.983,1,"B",0.0836,-9.206,1,146.186,"C"
1959,0.478,493213,0.137,0,"Ab",0.193,-18.195,0,62.948,"D"
2008,0.517,314867,0.496,0,"Db",0.147,-5.784,0,75.621,"B"
1984,0.786,322440,0.623,0,"E",0.119,-15.215,0,163.607,"C"
2015,0.00163,219107,0.749,1,"Gb",0.0735,-6.531,1,174.065,"B"
1975,0.612,231600,0.553,0,"Eb",0.182,-9.345,0,136.488,"C"
1948,0.99,95586,0.391,0,"D",0.364,-9.995,0,106.241,"D"
1970,0.499,266573,0.871,0,"D",0.176,-4.137,0,93.489,"C"
1994,0.0757,185933,0.461,1,"B",0.109,-12.367,1,90.995,"B"
1949,0.981,200400,0.358,0,"F",0.165,-8.386,0,171.44,"D"
2016,0.0276,220173,0.486,1,"B",0.0904,-6.12,1,78.801,"B"
2016,0.0587,354537,0.988,1,"B",0.114,-3.643,1,128.04,"D"
1970,0.401,303293,0.266,0,"F",0.202,-16.351,0,112.86,"C"
1985,0.0028,276547,0.764,0,"C",0.0793,-6.856,0,126.849,"C"
2019,0.0385,289907,0.796,1,"Bb",0.218,-4.106,1,87.985,"A"
1983,0.828,268667,0.0126,1,"C",0.0654,-25.6,1,109.999,"C"
1956,0.987,159813,0.067,0,"Bb",0.113,-17.152,0,79.251,"D"
1990,0.00138,308627,0.49,0,"G",0.0937,-9.652,0,175.248,"C"
1972,0.553,178920,0.548,1,"Gb",0.224,-9.421,1,151.398,"C"
1950,0.872,167067,0.32,1,"Bb",0.403,-16.636,1,81.596,"D"
1964,0.865,357840,0.25,0,"F",0.112,-16.294,0,76.61,"C"
1950,0.996,199889,0.171,0,"Db",0.326,-13.465,0,69.692,"D"
2002,0.00127,191827,0.851,0,"G",0.103,-4.899,0,107.018,"B"
2012,0.334,292358,0.533,0,"B",0.105,-7.671,0,76.655,"B"
1977,0.212,289013,0.473,1,"Ab",0.18,-12.78,1,189.197,"C"
1964,0.551,309173,0.544,0,"G",0.0707,-11.7,0,117.94,"D"
1995,0.114,236933,0.83,0,"C",0.0803,-6.917,0,174.753,"C"
1943,0.938,229791,0.135,0,"A",0.11,-18.222,0,102.489,"D"
1940,0.954,205453,0.409,0,"C",0.11,-5.507,0,120.973,"D"
1971,0.396,224213,0.682,0,"A",0.205,-7.717,0,107.4,"C"
1929,0.992,201107,0.231,0,"D",0.114,-14.986,0,176.538,"D"
2017,0.125,254520,0.513,1,"Gb",0.241,-5.377,1,108.536,"B"
1988,0.515,355493,0.565,0,"B",0.98,-14.435,0,103.001,"B"
2001,0.0507,289173,0.713,1,"B",0.867,-6.442,1,84.488,"B"
1985,0.368,246893,0.38,0,"B",0.0381,-11.557,0,164.404,"B"
2012,0.0116,235397,0.854,1,"C",0.322,-7.523,1,133.896,"B"
1968,0.6,232867,0.323,0,"Bb",0.13,-12.793,0,113.117,"B"
2017,0.266,122791,0.641,0,"A",0.268,-6.337,0,86.02,"A"
1950,0.983,165067,0.307,0,"B",0.149,-10.934,0,70.572,"D"
1957,0.94,191773,0.0463,0,"Gb",0.111,-20.049,0,116.537,"C"
1960,0.701,173800,0.963,0,"C",0.392,-7.589,0,154.114,"C"
2016,0.0213,224840,0.768,0,"Db",0.0918,-4.673,0,126.907,"B"
2015,0.964,208213,0.223,1,"Ab",0.0883,-8.237,1,81.414,"B"
1958,0.872,190040,0.192,0,"E",0.11,-14.302,0,128.807,"D"
1970,0.0713,212253,0.534,0,"G",0.143,-9.841,0,160.026,"C"
1993,0.00191,495467,0.539,1,"Bb",0.309,-14,1,118.549,"C"
1998,0.452,208800,0.891,0,"Eb",0.237,-2.912,0,126.217,"B"
1930,0.954,119573,0.317,1,"Db",0.345,-16.203,1,140.874,"D"
2016,0.904,212280,0.245,0,"Db",0.0933,-6.372,0,109.558,"A"
2005,0.00441,208614,0.871,0,"Ab",0.0699,-12.565,0,154.528,"B"
1992,0.0886,230573,0.534,0,"G",0.0901,-9.517,0,178.63,"B"
1994,0.122,209467,0.71,0,"Db",0.656,-8.208,0,87.994,"B"
1975,0.143,202227,0.886,0,"A",0.227,-4.312,0,118.747,"C"
2007,0.122,154227,0.944,0,"G",0.344,-4.924,0,92.034,"B"
1981,0.753,286694,0.68,1,"C",0.131,-5.851,1,93.738,"C"
1999,0.0949,316413,0.916,1,"A",0.297,-6.526,1,184.083,"B"
1940,0.991,195400,0.389,1,"B",0.0935,-9.492,1,104.561,"D"
2009,0.0788,209840,0.767,0,"Gb",0.095,-5.783,0,76.711,"B"
2019,0.0856,202333,0.658,0,"C",0.0689,-2.61,0,170.037,"A"
1945,0.154,97000,0.145,0,"B",0.0768,-19.875,0,79.616,"D"
1981,0.182,228840,0.42,0,"F",0.114,-16.333,0,86.977,"B"
2012,0.376,510720,0.671,0,"Db",0.406,-26.211,0,56.572,"B"
1991,0.977,78347,0.00717,1,"Gb",0.0909,-30.277,1,81.883,"C"
1967,0.304,433573,0.777,0,"Db",0.0981,-10.167,0,145.733,"B"
1948,0.993,283373,0.0252,0,"D",0.0834,-28.459,0,58.006,"D"
1993,0.195,172667,0.498,0,"E",0.137,-9.214,0,169.54,"B"
1928,0.995,166733,0.181,1,"F",0.0894,-14.66,1,128.53,"D"
1951,0.985,343640,0.17,0,"G",0.151,-15.965,0,90.447,"D"
1948,0.962,143200,0.216,0,"D",0.21,-24.465,0,173.926,"D"
1987,0.864,148493,0.172,0,"B",0.113,-17.816,0,118.895,"B"
1955,0.715,195837,0.543,0,"Bb",0.114,-8.501,0,122.104,"D"
1957,0.771,137107,0.289,0,"Gb",0.149,-12.576,0,89.323,"D"
1974,0.237,294573,0.816,0,"A",0.123,-9.396,0,145.802,"C"
1969,0.77,284080,0.254,0,"C",0.0608,-10.007,0,96.176,"C"
1942,0.901,268533,0.31,0,"D",0.956,-18.894,0,93.286,"D"
2001,0.0611,237333,0.957,0,"B",0.317,-8.214,0,127.27,"B"
1969,0.922,184712,0.475,1,"G",0.66,-10.168,1,106.769,"D"
1966,0.234,147213,0.936,1,"E",0.0883,-7.387,1,171.147,"C"
2003,0.0327,220053,0.501,1,"A",0.0491,-8.857,1,180.956,"B"
1995,0.184,215187,0.245,0,"A",0.0427,-13.193,0,96.67,"B"
1948,0.995,200678,0.147,0,"Db",0.315,-10.519,0,83.455,"D"
1947,0.989,196782,0.0884,1,"G",0.34,-8.021,1,84.27,"D"
1978,0.0333,344133,0.92,1,"Db",0.457,-5.283,1,99.147,"C"
1985,0.109,376360,0.642,0,"A",0.046,-7.998,0,83.567,"B"
1982,0.00934,161800,0.941,0,"E",0.227,-8.384,0,155.615,"C"
1981,0.23,180627,0.455,1,"G",0.104,-9.259,1,58.54,"B"
1966,0.988,188293,0.194,1,"F",0.108,-20.804,1,142.238,"C"
